ID,DATE,TYPE,PRICE,RESULT_R,EXIT_DATE
TR-10058,2025-05-08,SHORT,2.33,-1.0R,2025-05-09
TR-10059,2025-04-28,SHORT,2.34,+2.2R,2025-04-30
TR-10060,2025-04-23,SHORT,2.23,-1.0R,2025-04-23
TR-10061,2025-04-22,SHORT,2.21,-1.0R,2025-04-23
TR-10062,2025-04-07,LONG,1.82,-1.0R,2025-04-07
TR-10063,2025-04-07,LONG,1.68,+2.2R,2025-04-09
TR-10064,2025-04-06,LONG,1.92,-1.0R,2025-04-07
TR-10065,2025-03-28,LONG,2.22,-1.0R,2025-03-29
TR-10066,2025-03-26,LONG,2.35,-1.0R,2025-03-28
TR-10067,2025-03-19,SHORT,2.55,+2.2R,2025-03-27
TR-10068,2025-03-02,SHORT,2.60,-1.0R,2025-03-02
TR-10069,2025-03-02,SHORT,2.87,+2.2R,2025-03-04
TR-10070,2025-03-02,SHORT,2.94,+2.2R,2025-03-04
TR-10071,2025-02-28,LONG,2.02,+2.2R,2025-03-02
TR-10072,2025-02-28,LONG,2.00,+2.2R,2025-03-01
TR-10073,2025-02-25,LONG,2.15,-1.0R,2025-02-28
TR-10074,2025-02-24,LONG,2.40,-1.0R,2025-02-24
TR-10075,2025-02-24,LONG,2.28,-1.0R,2025-02-25
TR-10076,2025-02-14,SHORT,2.59,-1.0R,2025-02-14
TR-10077,2025-02-14,SHORT,2.73,+2.2R,2025-02-18
TR-10078,2025-02-03,LONG,2.26,-1.0R,2025-02-28
TR-10079,2025-02-02,LONG,2.83,-1.0R,2025-02-02
TR-10080,2025-02-01,LONG,2.88,-1.0R,2025-02-02
TR-10081,2025-01-27,LONG,2.81,-1.0R,2025-01-27
TR-10082,2025-01-27,LONG,2.79,+2.2R,2025-01-28
TR-10083,2025-01-11,SHORT,2.53,+2.2R,2025-01-13
TR-10084,2025-01-11,SHORT,2.58,+2.2R,2025-01-13
TR-10085,2025-01-02,SHORT,2.42,-1.0R,2025-01-11
TR-10086,2025-01-01,SHORT,2.32,-1.0R,2025-01-02
TR-10087,2025-01-01,SHORT,2.33,-1.0R,2025-01-02
TR-10088,2024-12-20,LONG,1.97,+2.2R,2025-01-02
TR-10089,2024-12-17,SHORT,2.69,+2.2R,2024-12-18
TR-10090,2024-12-10,LONG,2.15,-1.0R,2024-12-10
TR-10091,2024-12-09,LONG,2.21,-1.0R,2024-12-10
TR-10092,2024-11-22,SHORT,1.38,-1.0R,2024-11-22
TR-10093,2024-11-22,SHORT,1.36,-1.0R,2024-11-22
TR-10094,2024-11-22,SHORT,1.47,-1.0R,2024-11-23
TR-10095,2024-11-21,SHORT,1.25,-1.0R,2024-11-22
TR-10096,2024-11-12,SHORT,0.68,-1.0R,2024-11-12
TR-10097,2024-11-10,SHORT,0.59,-1.0R,2024-11-10
TR-10098,2024-11-10,SHORT,0.59,-1.0R,2024-11-10
TR-10099,2024-11-10,SHORT,0.60,-1.0R,2024-11-11
TR-10100,2024-11-06,SHORT,0.53,-1.0R,2024-11-07
TR-10101,2024-11-06,SHORT,0.54,-1.0R,2024-11-07
TR-10102,2024-10-31,LONG,0.51,+2.2R,2024-11-01
TR-10103,2024-10-25,LONG,0.50,+2.2R,2024-10-29
TR-10104,2024-10-02,LONG,0.54,-1.0R,2024-10-25
TR-10105,2024-09-29,SHORT,0.66,+2.2R,2024-10-01
TR-10106,2024-09-28,SHORT,0.61,-1.0R,2024-09-28
TR-10107,2024-09-28,SHORT,0.62,-1.0R,2024-09-29
TR-10108,2024-09-28,SHORT,0.62,-1.0R,2024-09-29
TR-10109,2024-09-12,SHORT,0.56,-1.0R,2024-09-14
TR-10110,2024-09-06,LONG,0.52,+2.2R,2024-09-12
TR-10111,2024-08-27,LONG,0.57,-1.0R,2024-08-30
TR-10112,2024-08-24,SHORT,0.62,+2.2R,2024-08-25
TR-10113,2024-08-19,SHORT,0.59,-1.0R,2024-08-19
TR-10114,2024-08-19,SHORT,0.60,-1.0R,2024-08-24
TR-10115,2024-08-08,SHORT,0.61,+2.2R,2024-09-06
TR-10116,2024-08-07,SHORT,0.60,-1.0R,2024-08-08
TR-10117,2024-08-05,LONG,0.47,-1.0R,2024-08-05
TR-10118,2024-08-05,LONG,0.47,-1.0R,2024-08-05
TR-10119,2024-07-31,SHORT,0.65,+2.2R,2024-08-01
TR-10120,2024-07-30,SHORT,0.63,-1.0R,2024-07-31
TR-10121,2024-07-13,SHORT,0.49,-1.0R,2024-07-13
TR-10122,2024-07-13,SHORT,0.52,-1.0R,2024-07-13
TR-10123,2024-07-13,SHORT,0.54,-1.0R,2024-07-13
TR-10124,2024-07-13,SHORT,0.56,-1.0R,2024-07-16
TR-10125,2024-07-12,SHORT,0.46,-1.0R,2024-07-12
TR-10126,2024-07-12,SHORT,0.47,-1.0R,2024-07-13
TR-10127,2024-07-05,LONG,0.40,+2.2R,2024-07-12
TR-10128,2024-07-02,SHORT,0.49,+2.2R,2024-07-03
TR-10129,2024-06-24,LONG,0.48,-1.0R,2024-06-24
TR-10130,2024-06-07,LONG,0.49,-1.0R,2024-06-11
TR-10131,2024-06-07,LONG,0.50,-1.0R,2024-06-11
TR-10132,2024-06-02,LONG,0.51,+2.2R,2024-06-03
TR-10133,2024-05-30,LONG,0.52,+2.2R,2024-06-04
TR-10134,2024-05-19,LONG,0.51,+2.2R,2024-05-20
TR-10135,2024-05-06,SHORT,0.56,+2.2R,2024-05-07
TR-10136,2024-04-29,LONG,0.50,+2.2R,2024-04-30
TR-10137,2024-04-12,LONG,0.54,-1.0R,2024-04-13
TR-10138,2024-04-12,LONG,0.55,-1.0R,2024-04-13
TR-10139,2024-04-08,SHORT,0.62,-1.0R,2024-04-09
TR-10140,2024-04-08,SHORT,0.62,-1.0R,2024-04-09
TR-10141,2024-04-01,LONG,0.60,-1.0R,2024-04-02
TR-10142,2024-03-25,SHORT,0.66,+2.2R,2024-03-27
TR-10143,2024-03-11,SHORT,0.69,-1.0R,2024-03-11
TR-10144,2024-03-11,SHORT,0.73,+2.2R,2024-03-15
TR-10145,2024-03-02,SHORT,0.63,+2.2R,2024-03-03
TR-10146,2024-02-27,SHORT,0.59,+2.2R,2024-02-28
TR-10147,2024-02-16,SHORT,0.58,+2.2R,2024-02-21
TR-10148,2024-02-15,SHORT,0.55,-1.0R,2024-02-15
